Date,ASHOKLEY.NS,BAJAJHFL.NS,BANKBARODA.NS,CENTRALBK.NS,DLF.NS,EASEMYTRIP.NS,HINDALCO.NS,IDFCFIRSTB.NS,IOB.NS,IRFC.NS,ITC.NS,JIOFIN.NS,NBCC.NS,NHPC.NS,OLAELEC.NS,OMINFRAL.NS,PNB.NS,RVNL.NS,RAMASTEEL.NS,RTNINDIA.NS,RECLTD.NS,RPOWER.NS,SBISENSEX.BO,SETFNIF50.NS,SJVN.NS,SUZLON.NS,TATACHEM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,UCOBANK.NS,IDEA.NS
2015-05-06,52.59892654418945,,144.33030700683594,107.9191665649414,118.85406494140625,,128.4453887939453,,42.70000076293945,,156.03759765625,,32.011959075927734,11.366304397583008,,35.610755920410156,148.99069213867188,,,2.0,53.05770492553711,54.566734313964844,,,12.670817375183105,21.118921279907227,136.40658569335938,494.5760192871094,60.57486343383789,12.593892097473145,58.9389762878418,102.4916000366211
2015-05-07,51.61613082885742,,136.58639526367188,108.91426849365234,116.50587463378906,,125.22840881347656,,41.20000076293945,,158.0962371826172,,30.654813766479492,11.191437721252441,,35.05433654785156,145.21934509277344,,,2.049999952316284,49.81879425048828,52.16658401489258,,,12.830533027648926,21.118921279907227,133.7298126220703,484.89013671875,59.13161849975586,12.581903457641602,56.19874954223633,103.08782958984375
2015-05-08,54.014137268066406,,129.15403747558594,110.90447998046875,120.07331848144531,,129.56431579589844,,40.5,,160.7675018310547,,32.203407287597656,11.249724388122559,,35.33255386352539,135.67465209960938,,,2.0999999046325684,51.16618347167969,52.70539093017578,,,12.830533027648926,22.083044052124023,138.97189331054688,510.3218078613281,60.36869430541992,12.561348915100098,57.49674987792969,101.3587646484375
2015-05-11,58.41704559326172,,151.05056762695312,111.40203094482422,117.63481903076172,,132.87452697753906,,42.0,,160.00778198242188,,33.00960159301758,11.249724388122559,,34.68339920043945,138.8406982421875,,,2.0,51.45121383666992,53.24420166015625,,,12.883771896362305,22.358509063720703,142.04705810546875,526.216552734375,61.27587127685547,12.917601585388184,59.66008758544922,102.0146255493164
2015-05-12,56.56938934326172,,140.99241638183594,109.16304779052734,113.3448715209961,,128.30551147460938,,40.95000076293945,,158.92950439453125,,32.001319885253906,11.016571044921875,,34.31244659423828,132.9276123046875,,,2.0,49.55104446411133,51.38285827636719,,,12.857151985168457,21.394384384155273,138.97189331054688,510.1727600097656,58.96668243408203,12.112607955932617,54.70845031738281,100.25574493408203
2015-05-13,54.76106643676758,,144.59732055664062,109.56108856201172,112.893310546875,,124.48243713378906,,41.400001525878906,,160.6939697265625,,32.665000915527344,11.074858665466309,,34.17333984375,134.8831329345703,,,2.049999952316284,50.915706634521484,52.411495208740234,,,12.883771896362305,21.99122428894043,141.7761993408203,517.0274047851562,60.53363037109375,12.314712524414062,56.53526306152344,100.31537628173828
2015-05-14,56.097652435302734,,146.46653747558594,107.81965637207031,114.65443420410156,,128.16563415527344,,42.54999923706055,,159.15000915527344,,32.73094177246094,11.074858665466309,,33.98787307739258,140.23748779296875,,,2.0999999046325684,51.58076095581055,52.9503059387207,,,12.883771896362305,22.174867630004883,141.23446655273438,513.2026977539062,60.65734100341797,12.55107307434082,58.1697883605957,102.78971862792969
2015-05-15,54.99693298339844,,142.55007934570312,108.3669662475586,112.893310546875,,127.74603271484375,,42.45000076293945,,159.98326110839844,,32.894737243652344,11.074858665466309,,34.544288635253906,137.25765991210938,,,2.0999999046325684,50.98481369018555,52.411495208740234,,,12.963630676269531,23.460365295410156,141.52125549316406,516.4810791015625,60.20375442504883,12.47228717803955,57.16023254394531,103.56481170654297
2015-05-18,55.66523742675781,,144.19676208496094,107.47136688232422,110.90638732910156,,129.70419311523438,,42.400001525878906,,163.2182159423828,,33.52650833129883,11.074858665466309,,33.941505432128906,138.281982421875,,,2.299999952316284,51.6412239074707,52.9503059387207,,,13.043488502502441,24.011295318603516,141.74435424804688,517.2757568359375,62.05934524536133,12.473998069763184,57.3525276184082,105.44293212890625
2015-05-19,55.42935562133789,,142.9951171875,108.86451721191406,112.17078399658203,,130.49676513671875,,42.79999923706055,,162.99765014648438,,34.51990509033203,11.104005813598633,,34.405189514160156,139.21316528320312,,,2.200000047683716,51.60667419433594,53.44013214111328,,,12.93701171875,24.011295318603516,142.03114318847656,506.44744873046875,62.554176330566406,12.61787223815918,57.689048767089844,106.7248306274414
